iter	RMSE
2903	0.02798073525
2904	0.02796233585
2905	0.02795177166
2906	0.02794034307
2907	0.02793457006
2908	0.02792585331
2909	0.02792030061
2910	0.02789554328
2911	0.02788520531
2912	0.02787551134
2913	0.02786553315
2914	0.02786123171
2915	0.02785744482
2916	0.02783774261
2917	0.02782202805
2918	0.02781253365
2919	0.02780267311
2920	0.02778965153
2921	0.02777756494
2922	0.02776897307
2923	0.02776121641
2924	0.02775829733
2925	0.02775353616
2926	0.02774820387
2927	0.02773325933
2928	0.02772807083
2929	0.02771804972
2930	0.02770628571
2931	0.02769255345
2932	0.02768844532
2933	0.02767222969
2934	0.02766430119
2935	0.02764669112
2936	0.02764492697
2937	0.02763430726
2938	0.0276287858
2939	0.02762080119
2940	0.02761578598
2941	0.02761033127
2942	0.02760317291
2943	0.0275981236
2944	0.02758877026
2945	0.02758344587
2946	0.0275744636
2947	0.02756033925
2948	0.02755561756
2949	0.0275439494
2950	0.02753616761
2951	0.02752729037
2952	0.02751855004
2953	0.02749182291
2954	0.02747385947
2955	0.0274542617
2956	0.02744486294
2957	0.02743362206
2958	0.02742118129
2959	0.02740737691
2960	0.02739100536
2961	0.02738190942
2962	0.02737409756
2963	0.02736525654
2964	0.02735907033
2965	0.02733434364
2966	0.0273251653
2967	0.02731873624
2968	0.02730155745
2969	0.02728880107
2970	0.02727484925
2971	0.02726922291
2972	0.02725774221
2973	0.02724397253
2974	0.02723119885
2975	0.02721848902
2976	0.02720130503
2977	0.02719718574
2978	0.02718676034
2979	0.0271780525
2980	0.02716947865
2981	0.02716306252
2982	0.02715507884
2983	0.02714598162
2984	0.0271361318
2985	0.0271266213
2986	0.02711362404
2987	0.02710741285
2988	0.02709930121
2989	0.02709177729
2990	0.02709060023
2991	0.02708918448
2992	0.02708164232
2993	0.02707164701
2994	0.0270645409
2995	0.02705630672
2996	0.02705013159
2997	0.02704159019
2998	0.0270365416
2999	0.02701991503
